url,title,content_type,author,date,tags,categories,text,description,companies,people,money,scraped_at
https://rb.ru/stories/agentskij-dogovor/,,stories,Владислав Афонин,"30 апреля 2025, 10:34",Бизнес,Истории,,"Что такое агентский договор и зачем он нужен? Разбираем ключевые условия агентского договора, его особенности и отличия от других видов соглашений. Также рассмотрим, где используется агентский договор на продажу услуг и приведем агентский договор (образец) — читайте в статье на RB.ru.",,,,2025-11-15T02:35:32.459021
https://rb.ru/stories/novogodnie-podarki-dlya-blogerov/,,stories,Владислав Афонин,"27 января 2025, 16:01",,Истории,,"Ищете оригинальные подарки для блогеров на Новый год? Узнайте, что можно подарить начинающему или популярному блогеру, чтобы порадовать их и поддержать их творчество — читайте в подборке на RB.ru.",,,,2025-11-15T02:35:33.179651
https://rb.ru/stories/ai-in-winemaking/,,stories,Дарья Сидорова,"10 января 2025, 15:21",Искусственный интеллект; Технологии,Истории,,"Рассказываем, как искусственный интеллект помогает следить за виноградными полями и придумывать купажи.",,,,2025-11-15T02:35:33.279061
https://rb.ru/stories/safer-than-humans/,,stories,Елена Лиханова,"17 сентября 2024, 07:00",Технологии,Истории,,"Как и все технологии, автономный транспорт не лишен недостатков. Вопрос в его безопасности.
Журналист Ars Technica Тимоти Ли изучил отчеты об авариях от разработчиков автономного транспорта и поделился своими выводами. ",,,,2025-11-15T02:35:33.301442
https://rb.ru/stories/financial-fast/,,stories,Дарья Васильева,"22 апреля 2025, 12:38",Деньги,Истории,,"Пересмотреть взгляды на шопинг, снизить потребление и сэкономить деньги поможет финансовая диета.",,,,2025-11-15T02:35:33.451495
https://rb.ru/stories/cifrovye-kontrakty-rukovodstvo/,,stories,Владислав Афонин,"19 сентября 2024, 10:52",Бизнес,Истории,,"Узнайте, как заключать и работать с цифровыми контрактами в 2025 году. Подробности про 44-ФЗ, структура контракта и заполнение в ЕИС — читайте в статье на RB.ru.",,,,2025-11-15T02:35:33.490540
https://rb.ru/stories/biznes-angely-kto-eto/,,stories,Владислав Афонин,"16 мая 2025, 08:00",Бизнес,Истории,,"Кто такие бизнес-ангелы? Чем они занимаются, как привлечь инвестиции бизнес-ангела и где их искать? Оформляем отношения и разбираем плюсы и минусы.",,,,2025-11-15T02:35:33.600507
https://rb.ru/stories/flexible-schedule-talk/,,stories,Владислав Афонин,"04 марта 2025, 18:07",Карьера; Бизнес,Истории,,"Как договориться с начальником, установить удобное рабочее время и убедить руководителя разрешить удаленную работу — читайте в статье на RB.ru.",,,,2025-11-15T02:35:33.619375
https://rb.ru/stories/iskat-partnera-po-biznesu/,,stories,Владислав Афонин,"30 апреля 2025, 10:34",Бизнес,Истории,,"Как найти партнера по бизнесу, который принесет успех вашему делу, какие бывают деловые партнёры и какие есть правовые аспекты — читайте в статье на RB.ru.",,,,2025-11-15T02:35:33.633590
https://rb.ru/stories/ai-nose/,,stories,Елена Лиханова,"10 июля 2024, 18:55",Искусственный интеллект; Технологии; Стартапы,Истории,,"В поп-культуре трудно найти сюжет, в котором бы пересекались технологии и запахи. По-видимому, мы все еще считаем запах уникальной характеристикой живых существ.
Однако на самом деле это всего лишь еще один источник оцифровываемой информации, такой же, как изображения или звук.
Все больше стартапов объединяют технологии и запахи для самых разных целей — от поиска новых ароматов до повышения чувствительности у людей. Crunchbase подготовил список из 20 таких проектов, которые уже привлекли инвестиции.",,,,2025-11-15T02:35:33.669643
https://rb.ru/stories/po-otkrytiyu-zoomagazina/,,stories,Владислав Афонин,"13 февраля 2025, 10:42",Стартапы,Истории,,"Узнайте, как открыть зоомагазин с нуля: готовый бизнес-план с расчетами, пошаговая инструкция и ключевые этапы запуска. Подробнее про список документов и как избежать ошибок на старте — читайте в статье на RB.ru.",,,,2025-11-15T02:35:33.705736
https://rb.ru/stories/next-generation-project-management/,,stories,Елена Лиханова,"03 апреля 2025, 16:27",Бизнес,Истории,,"Бизнес становится более гибким и внедряет новые модели, что меняет требования к управлению проектами. Какие навыки будут критически важны и какие роли придется выполнять проджект-менеджерам — читайте в материале.",,,,2025-11-15T02:35:34.015162
https://rb.ru/stories/novogodnyaya-podborka-advent-kalendarej/,,stories,Владислав Афонин,"27 января 2025, 16:01",,Истории,,"Ищете идеальный адвент календарь? Ознакомьтесь с нашей подборкой новогодних адвент календарей для детей, подростков и взрослых — читайте в подборке на RB.ru.",,,,2025-11-15T02:35:34.171676
https://rb.ru/stories/five-meetings/,,stories,Владислав Афонин,"17 марта 2025, 11:42",Бизнес,Истории,,"Рассматриваем, какие встречи помогают гендиректору эффективно управлять командой и стратегически развивать компанию — читайте в статье на RB.ru.",,,,2025-11-15T02:35:34.204664
https://rb.ru/stories/paradromics-speech/,,stories,Дарья Васильева,"31 марта 2025, 17:26",Технологии; Стартапы,Истории,,Устройство вживляется прямо в мозг и передает сигналы от нейронов к мышцам. Технологии могут пригодиться и другим людям с ограниченными возможностями: страдающим слепотой и психическими расстройствами.,,,,2025-11-15T02:35:34.626754
https://rb.ru/stories/robot-jobs/,,stories,Дарья Васильева,"06 июня 2025, 12:39",Тренды; Искусственный интеллект; Технологии,Истории,,"На заводах Tesla в ближайшем будущем появятся гуманоидные роботы, заявил Илон Маск. Роботы учатся выполнять работу по дому и делать массаж.",Tesla,Илон Маск,,2025-11-15T02:35:35.013262
https://rb.ru/stories/subsidiarnaya-otvetstvennost/,,stories,Владислав Афонин,"13 мая 2025, 13:04",Деньги; Россия; Бизнес,Истории,,"Что такое субсидиарная ответственность? Кого могут привлечь к ответственности, порядок взыскания, что забирают в счет долгов и как избежать ответственности?",,,,2025-11-15T02:35:35.039378
https://rb.ru/stories/chto-takoe-karta-empatii/,,stories,Владислав Афонин,"12 апреля 2025, 11:03",Бизнес,Истории,,"Что такое карта эмпатии клиента, как ее составить, какие виды бывают, а также какие задачи позволяют решать - читайте в статье на RB.ru.",,,,2025-11-15T02:35:35.062004
https://rb.ru/stories/vozvrat-predoplaty-klientu/,,stories,Владислав Афонин,"03 апреля 2025, 16:27",Деньги; Бизнес,Истории,,"Возвращается ли предоплата клиенту, в какие сроки и что поэтому поводу говорит закон - читайте в статье на RB.ru.",,,,2025-11-15T02:35:35.097561
https://rb.ru/stories/default-effect/,,stories,Елена Лиханова,"03 апреля 2025, 16:27",Маркетинг; Бизнес,Истории,,"Человеческий мозг ленив, и большинству из нас хочется принимать решения без усилий. В этом и заключается эффект по умолчанию — люди склонны принимать опцию, доступную «по дефолту». Вот как применить это в бизнесе.",,,,2025-11-15T02:35:35.125795
https://rb.ru/stories/korporativnye-podarki-dlya-partnerov/,,stories,Владислав Афонин,"27 января 2025, 16:01",Бизнес,Истории,,"Ищете идеальные корпоративные подарки на Новый год 2025? Ознакомьтесь с нашими оригинальными идеями для сотрудников, клиентов и детей. Брендированные подарки, новогодние сюрпризы и лучшие варианты для партнеров — в подборке на RB.ru.",,,,2025-11-15T02:35:35.353426
https://rb.ru/stories/sobstvennyj-kapital/,,stories,Владислав Афонин,"16 мая 2025, 08:00",Деньги,Истории,,"Что такое собственный капитал организации. Подробнее о составе, источниках формирования, функциях и формуле расчета — читайте в статье на RB.ru.",,,,2025-11-15T02:35:35.421709
https://rb.ru/stories/vliyanie-v-kollektive/,,stories,Елена Лиханова,"02 июля 2025, 12:44",,Истории,,"Адаптироваться на рабочем месте непросто, особенно молодому сотруднику. Эти лайфхаки помогут добиться расположения коллег.",,,,2025-11-15T02:35:35.590858
https://rb.ru/stories/ai-not-profitable/,,stories,Елена Лиханова,"13 апреля 2025, 14:26",Искусственный интеллект; Технологии,Истории,,"Бизнес активно инвестирует в инструменты, способные сгенерировать служебный документ или код. Однако их эксплуатация остается дорогой и для клиентов, и для поставщиков: так, каждый запрос в ChatGPT обходится в $0,04.
В материале — о том, как технологические компании пытаются сократить затраты и что ждет ИИ после спада ажиотажа.",,,,2025-11-15T02:35:35.689681
https://rb.ru/stories/ai-create-logo/,,stories,Владислав Афонин,"14 ноября 2025, 20:30",Технологии; Бизнес,Истории,,Генерируйте профессиональные логотипы для вашего бизнеса и товаров. Подборка лучших нейросетей для создания логотипов онлайн — читайте в статье на RB.ru.,,,,2025-11-15T02:35:35.883170
https://rb.ru/stories/3-mistakes-during-layoffs/,,stories,Дарья Сидорова,"24 июля 2025, 09:00",Бизнес,Истории,,"Увольнение — неприятная новость для сотрудника, и важно преподнести ее с должным уважением. Разберем три ошибки, которые допускают руководители, и способы их избежать.",,,,2025-11-15T02:35:35.905622
https://rb.ru/stories/pechat-dlya-ip/,,stories,Владислав Афонин,"30 апреля 2025, 10:34",Бизнес,Истории,,"Актуальные требования законодательства, альтернативы использования печати и практические рекомендации для успешной работы ИП в 2025 году — читайте в статье на RB.ru.",,,,2025-11-15T02:35:35.949782
https://rb.ru/stories/chinese-autocomplete/,,stories,Елена Лиханова,"02 июля 2025, 18:14",Технологии,Истории,,"Когда пользователь печатает на китайском, используя стандартную клавиатуру, он вводит цепочку символов вроде «ymiw2klt4pwyy» и получает последовательность иероглифов.
Эта система появилась еще в 1959 году на компьютере Sinotype. Сегодня она используется практически на всей вычислительной технике в виде известного нам автозаполнения. Остальной мир познакомился с функцией лишь спустя десятки лет.",,,,2025-11-15T02:35:36.085442
https://rb.ru/stories/urovni-yazykov-programmirovaniya/,,stories,Владислав Афонин,"14 ноября 2025, 20:30",IT; Технологии; Бизнес,Истории,,"Что такое уровни языков программирования и чем они отличаются? Сравнение низкоуровневых и высокоуровневых языков программирования, плюсы и минусы.",,,,2025-11-15T02:35:36.472053
https://rb.ru/stories/razgovorit-vseh/,,stories,Владислав Афонин,"15 апреля 2025, 12:30",,Истории,,"Эффективные техники, которые помогут вам начать диалог с любым человеком, облегчат общение и помогут наладить контакт — читайте в статье на RB.RU.",,,,2025-11-15T02:35:36.501090
https://rb.ru/stories/five-initiative-alpha/,,stories,Алина Алещенко,"24 июня 2025, 18:00",Бизнес,Истории,,"Альфа — банк для предпринимателей, свободных и творческих, готовых рисковать. Часто для полета мысли и креатива нужно чувствовать поддержку, и Альфа ее оказывает. Помимо банковских услуг, льготных ставок и специальных программ банк реализует ряд интересных небанковских проектов. В материале собрали пять инициатив Альфы для бизнеса.",,,,2025-11-15T02:35:36.543639
https://rb.ru/stories/first-year-as-ceo/,,stories,Дарья Сидорова,"27 декабря 2024, 18:50",Карьера,Истории,,На чем фокусируются новые гендиры? Что удивляет их при переходе на новую должность и о чем они сожалеют? Ответы — в исследовании консалтинговой компании Russell Reynolds Associates.,Russell,,,2025-11-15T02:35:36.778324
https://rb.ru/stories/kak-avokado-stal-modnym-fruktom/,,stories,Дарья Сидорова,"30 апреля 2025, 12:40",Маркетинг,Истории,,"Авокадо, который раньше называли аллигаторовой грушей, занимает видное место в рационах фитнес-блогеров. Рассказываем, что сделало фрукт популярным.",,,,2025-11-15T02:35:36.988643
https://rb.ru/stories/ideas-overseas/,,stories,Владислав Афонин,"07 апреля 2025, 16:53",Стартапы; Бизнес,Истории,,"Подборка зарубежных бизнес-идей, которых еще нет в России. Интересные и прибыльные бизнес-идеи для запуска своего дела — читайте в статье на RB.ru.",,,,2025-11-15T02:35:37.050321
https://rb.ru/stories/umenshenie-patenta/,,stories,Владислав Афонин,"13 мая 2025, 13:04",Бизнес,Истории,,"Как уменьшить оплату патента на страховые взносы в 2025 году, а также на какую сумму можно уменьшить оплату патента — читайте в статье на RB.ru.",,,,2025-11-15T02:35:37.228064
https://rb.ru/stories/bumble-founder-day/,,stories,Дарья Сидорова,"11 мая 2024, 21:14",,Истории,,"Bumble — сервис для знакомств, который ориентирован на женщин. В 2021 году Bumble вышел на IPO, после чего его основательница Уитни Вульф Херд стала самой молодой среди женщин-CEO, которые выводили компанию на биржу.
Недавно Вульф Херд объявила, что покинет пост CEO Bumble, который занимала почти 10 лет, и останется только исполнительным председателем. 
Вульф Херд — не только предпринимательница, но и мать двоих сыновей. Рассказываем, как ей удается совмещать эти роли в течение дня.",,Уитни Вульф; Вульф Херд; Недавно Вульф,,2025-11-15T02:35:37.346956
https://rb.ru/stories/ot-monologa-k-dialogu-rekomendacii-dlya-publichnyh-vystuplenij/,,stories,Владислав Афонин,"18 марта 2021, 18:30",Бизнес,Истории,,"Узнайте, как побороть страх публичных выступлений, подготовиться к выступлению и повысить эффективность коммуникации. Советы и техники для уверенного выступления — читайте в статье на RB.ru.",,,,2025-11-15T02:35:37.472482
https://rb.ru/stories/kontrolnaya-zakupka/,,stories,Владислав Афонин,"17 июня 2025, 12:00",Деньги; Бизнес,Истории,,"Узнайте о том, как проводится контрольная закупка в интернет-магазине, кто ее проводит и какими могут быть последствия — читайте в статье на RB.ru.",,,,2025-11-15T02:35:37.895720
https://rb.ru/stories/sovety-dlya-introvertov/,,stories,Дарья Сидорова,"16 апреля 2025, 12:16",Карьера,Истории,,На работе важно сделать свои старания видимыми. Эти пять стратегий помогут интроверту задействовать свои сильные стороны.,,,,2025-11-15T02:35:37.954822
https://rb.ru/stories/chat-bot-60-letniaja-versieja/,,stories,Дарья Васильева,"14 ноября 2025, 13:16",Искусственный интеллект; Технологии,Истории,,"Чат-бот, имитирующий человека в 60-летнем возрасте, генерирует воспоминания, основываясь на реальной информации пользователя. Ученые считают, что это поможет принимать более взвешенные решения, чтобы переменить жизнь к лучшему.",,,,2025-11-15T02:35:38.007627
https://rb.ru/stories/spacex-starship-about/,,stories,Владислав Афонин,"08 марта 2025, 18:00",Бизнес,Истории,,"Подробный обзор космической системы SpaceX Starship: технические характеристики, цели проекта, планы полетов и потенциальное влияние на освоение космоса — читайте в статье на RB.ru.",,,,2025-11-15T02:35:38.043583
https://rb.ru/stories/ne-platit-kredit/,,stories,Владислав Афонин,"15 апреля 2025, 09:54",Деньги; Бизнес,Истории,,"Что такое кредит, какое наказание будет за его неуплату и можно ли не платить кредит? Оформление банкротства, ответственность и риски.",,,,2025-11-15T02:35:38.508601
https://rb.ru/stories/china-wage-fraud/,,stories,Дарья Сидорова,"04 апреля 2025, 22:17",Бизнес,Истории,,"В Китае задержали 53 человека по делу о мошенничестве с заработной платой, которое оценивается почти в $7 млн. Об этом сообщает государственное издание Xinmin. Так, одна из участниц Гуань Юэ (имя изменено) в течение трех лет занимала 16 разных должностей и ни разу не появлялась в офисе.
Такой вид мошенничества — серьезная проблема в Китае, и этим могут заниматься не менее 700 группировок.",,,7 млн $,2025-11-15T02:35:38.568550
https://rb.ru/stories/chto-takoe-kod-oktmo/,,stories,Владислав Афонин,"13 мая 2025, 13:04",Бизнес,Истории,,"Что такое код ОКТМО, какие структурные элементы включает в себя код ОКТМО, а также для чего он необходим - читайте в статье на RB.ru.",,,,2025-11-15T02:35:38.629859
https://rb.ru/stories/otkaz-fns/,,stories,Владислав Афонин,"13 мая 2025, 13:04",Россия; Бизнес,Истории,,"Как обжаловать отказ и решение ФНС в регистрации юрлица? Причины отказа, куда подать жалобу и что делать, если жалобу оставили без рассмотрения?",,,,2025-11-15T02:35:38.661230
https://rb.ru/stories/operacionnaya-deyatelnost-predpriyatiya/,,stories,Владислав Афонин,"16 мая 2025, 08:00",Бизнес,Истории,,"Операционная деятельность компании - что это такое, ее цели, управление, анализ и оценка. Рассмотрим рентабельность, потоки и процессы операционной деятельности, ее показатели, затраты и доходы. Узнаем о различных видах операционной деятельности и ее роли в успехе организации.",,,,2025-11-15T02:35:38.692890
https://rb.ru/stories/drones-sky-billboard/,,stories,Дарья Васильева,"16 сентября 2024, 07:00",Маркетинг; Бизнес,Истории,,Крупнейшие бренды запускают в небо беспилотники для продвижения товаров и услуг..,,,,2025-11-15T02:35:38.860067
https://rb.ru/stories/bad-decision/,,stories,Елена Лиханова,"30 апреля 2025, 10:34",Карьера,Истории,,"Рано или поздно каждый менеджер оказывается в ситуации, когда ему нужно представить решение, принятое его руководством. И далеко не всегда оно кажется ему верным.
Рассказываем, как сообщить плохие новости, сохраняя профессионализм и искренность.",,,,2025-11-15T02:35:38.970795
https://rb.ru/stories/klientoorientirovannost/,,stories,Владислав Афонин,"24 февраля 2025, 20:18",Бизнес,Истории,,"Что такое клиентоориентированность и как с ней работать? Как повысить и как оценить клиентоориентированность, виды и принципы. Примеры клиентоориентированности в компаниях.",,,,2025-11-15T02:35:39.084812
https://rb.ru/stories/antimonopolnyj-komplaens/,,stories,Владислав Афонин,"15 апреля 2025, 09:54",Россия; Бизнес,Истории,,"Что такое антимонопольный комплаенс, с чего начать внедрение, а также, как комплаенс может стать ключевым фактором для развития товарных рынков — читайте в статье на RB.ru.",,,,2025-11-15T02:35:39.365921
https://rb.ru/stories/uppercase/,,stories,Никита Стаценко,"13 февраля 2025, 11:01",Бизнес,Истории,,"В своей программной речи перед выпускниками Стэнфорда Стив Джобс призывал молодых людей «оставаться голодными», то есть быть открытыми новым знаниям и впечатлениям. История основателя международной консалтинговой компании UPPERCASE Виталия Чирясова — о том, каким эффективным топливом для роста может быть простое любопытство по отношению к тому, как устроена юридическая сторона ведения бизнеса в разных государствах. И, конечно, по отношению к собственным возможностям.
",UPPERCASE,Стэнфорда Стив; Виталия Чирясова,,2025-11-15T02:35:39.459328
https://rb.ru/stories/biobots-from-human-cells/,,stories,Дарья Сидорова,"31 марта 2025, 17:26",Технологии,Истории,,"В будущем заживлять раны, восстанавливать ткани и даже лечить болезни смогут крошечные роботы, созданные из человеческих клеток.
Согласно исследованию, опубликованному в журнале Advanced Science, эти многоклеточные «антроботы» уже продемонстрировали способность самостоятельно передвигаться и восстанавливать поврежденные нейроны. Пока это происходит только в лабораторных условиях, но открытие обладает огромным потенциалом.",,,,2025-11-15T02:35:39.633631
https://rb.ru/stories/kak-nakopit-na-kvartiru/,,stories,Владислав Афонин,"22 апреля 2025, 12:38",Деньги,Истории,,"Накопить на квартиру без ипотеки - сколько откладывать, и как это сделать быстрее всего. Пошаговые инструкции и полезные советы — читайте в статье на RB.ru.",,,,2025-11-15T02:35:39.664979
https://rb.ru/stories/strategii-vzaimodejstviya/,,stories,Владислав Афонин,"11 января 2025, 15:49",Карьера,Истории,,Рассматриваем проверенные способы увеличения заинтересованности и мотивации сотрудников для повышения их вовлеченности в рабочий процесс — читайте в статье на RB.RU.,,,,2025-11-15T02:35:39.696436
https://rb.ru/stories/how-to-start-building-an-audience/,,stories,Владислав Афонин,"12 февраля 2025, 12:14",Маркетинг,Истории,,"Узнайте, как привлечь аудиторию в интернете и соцсетях с нуля. Практические советы, чтобы набрать первую живую и целевую аудиторию, быстро увеличить охват и создать сообщество лояльных подписчиков — читайте в статье на RB.ru.",,,,2025-11-15T02:35:40.004006
https://rb.ru/stories/chto-takoe-reestr-msp/,,stories,Владислав Афонин,"14 июля 2025, 15:31",Бизнес,Истории,,"Что такое реестр МСП, какова роль и значение данного реестра, какие преимущества и бенефиты имеют участники, а также как попасть в этот реестр — читайте в статье на RB.ru.",,,,2025-11-15T02:35:40.269589
https://rb.ru/stories/istoriya-razvitiya-os/,,stories,Владислав Афонин,"24 мая 2023, 19:20",Технологии,Истории,,"Узнайте, как эволюционировали операционные системы от первых версий DOS до современных Windows, Linux, iOS и Android — читайте в статье на RB.ru.",,,,2025-11-15T02:35:40.295893
https://rb.ru/stories/kupitalist-search/,,stories,Алина Алещенко,"12 апреля 2025, 11:03",Бизнес,Истории,,"В сентябре вышла книга Алексея Комарова о купитализме — таком способе предпринимательства, когда вместо создания бизнеса с нуля приобретается готовый. Автор объясняет, зачем выбирать такой путь и какие шаги нужно совершить, чтобы стать успешным купиталистом. 
Мы публикуем декларацию купиталиста и восьмую главу — о том, как определиться с подходящим предложением о покупке, какой закладывать бюджет и что нужно знать о работе с командой.",,Алексея Комарова,,2025-11-15T02:35:40.360000
https://rb.ru/stories/tender-na-stroitelstvo/,,stories,Владислав Афонин,"06 февраля 2025, 18:12",Бизнес,Истории,,Что такое тендер на строительство? Какие бывают виды тендеров и особенности подготовки к участию в строительном тендере. Как оформить заявку и какие популярные электронные площадки существуют?,,,,2025-11-15T02:35:40.695029
https://rb.ru/stories/altcoins-chto-eto/,,stories,Владислав Афонин,"14 ноября 2025, 22:30",Тренды; Бизнес,Истории,,"Что такое альткоин и какие его виды существуют? Когда был создан первый альткоин, какие монеты будут пользоваться популярностью у криптоинвесторов в 2025 году и что такое альтсезон?",,,,2025-11-15T02:35:40.801638
https://rb.ru/stories/gopro-problems/,,stories,Дарья Васильева,"16 июля 2025, 11:32",Бизнес,Истории,,"Акции производителя экшн-камер продолжают снижаться, а финансовые показатели за последний год неутешительны.",,,,2025-11-15T02:35:40.902755
https://rb.ru/stories/jpmorgan-about-bitcoin-mining/,,stories,Дарья Сидорова,"18 июня 2025, 12:31",Технологии,Истории,,"Анализ JPMorgan показал: вычислительная мощность, необходимая для майнинга биткоина, превзошла его стоимость. В результате прибыльность майнинга биткоина упала до рекордно низкого уровня.",JPMorgan,,,2025-11-15T02:35:41.095197
https://rb.ru/stories/otkryt-apteku/,,stories,Владислав Афонин,"21 марта 2023, 13:00",Бизнес,Истории,,"Как открыть аптеку без фармацевтического образования и какую аптеку открыть? Открытие аптеки по франшизе, распространенные ошибки и пошаговая инструкция.",,,,2025-11-15T02:35:41.123291
https://rb.ru/stories/seraya-zarplata/,,stories,Владислав Афонин,"06 мая 2025, 11:51",Деньги; Бизнес,Истории,,"Что такое «серая» зарплата, какие признаки ее выплаты и кто будет отвечать? Риски для работника и компании.",,,,2025-11-15T02:35:41.149490
https://rb.ru/stories/whatsapp-deleted/,,stories,Елена Лиханова,"03 апреля 2025, 17:35",,Истории,,Восстановить сообщения в WhatsApp можно на андроиде и айфоне. Как прочитать удаленные чаты в Whatsapp. Функции WhatsApp на телефоне и WhatsApp Web.,WhatsApp,,,2025-11-15T02:35:41.245366
https://rb.ru/stories/tehnologii-raspredelitelnogo-reestra/,,stories,Владислав Афонин,"07 апреля 2025, 14:53",Искусственный интеллект; Технологии; Бизнес,Истории,,"Узнайте, какие системы распределенного реестра существуют, и какие преимущества эти технологии могут принести бизнесу и обществу — читайте в статье на RB.ru.",,,,2025-11-15T02:35:41.361091
https://rb.ru/stories/kakim-dolzhen-byt-horoshij-sajt/,,stories,Владислав Афонин,"22 апреля 2025, 10:24",Бизнес,Истории,,"Что такое хороший сайт и что должно быть на качественном сайте? Критерии удобного сайта и что учесть при создании? Брендинг, контент, SEO и дизайн.",,,,2025-11-15T02:35:41.390030
https://rb.ru/stories/federalnaya-antimonopolnaya-sluzhba-rossii/,,stories,Владислав Афонин,"15 апреля 2025, 09:54",Маркетинг; Россия; Бизнес,Истории,,"Чем занимается антимонопольная служба, какая ее структура и функции и полномочия ФАС России. Какие проверки проводит ФАС и кого ФАС может признать монополистом?",,,,2025-11-15T02:35:41.418970
https://rb.ru/stories/priostanovka-deyatelnosti-ooo/,,stories,Владислав Афонин,"22 апреля 2025, 10:24",Бизнес,Истории,,"Когда возможна приостановка деятельности ООО без ликвидации, что такое принудительная и добровольная приостановка деятельности ООО и что делать после приостановки?",,,,2025-11-15T02:35:41.572208
https://rb.ru/stories/klassifikaciya-ofisnyh-pomeshenij/,,stories,Владислав Афонин,"17 марта 2025, 11:42",Бизнес,Истории,,Что такое классификация офисных помещений и какие классы существуют? По каким параметрам делят офисы и виды их классификаций.,,,,2025-11-15T02:35:41.595004
https://rb.ru/stories/spravka-std-r/,,stories,Владислав Афонин,"18 апреля 2025, 14:32",Бизнес,Истории,,"Что такое справка СТД-Р (справка с места работы). Для чего нужна справка, в каких случаях выдается и как ее получить? Как заполнить форму, ответственность за непредоставление и образец заполнения справки.",,,,2025-11-15T02:35:41.619953
https://rb.ru/stories/chto-takoe-zakryvayushie-dokumenty/,,stories,Владислав Афонин,"18 апреля 2025, 14:32",Бизнес,Истории,,"Что такое закрывающие документы, для чего они нужны и как правильно их оформить - читайте в статье на RB.ru.",,,,2025-11-15T02:35:41.937698
https://rb.ru/stories/kak-rabotaet-virtualnyj-nomer/,,stories,Владислав Афонин,"23 июня 2025, 10:27",Технологии,Истории,,"Что такое виртуальный номер, как он работает и типы виртуальных номеров. Чем виртуальный номер отличается от обычного, как использовать его в бизнесе и как зарегистрировать?",,,,2025-11-15T02:35:42.107979
https://rb.ru/stories/kak-pravilno-delit-biznes/,,stories,Владислав Афонин,"14 июля 2025, 15:31",Бизнес,Истории,,"Узнайте, как делить ООО супругов, какие законы действуют и на что обратить внимание при разделе — читайте в статье на RB.ru.",,,,2025-11-15T02:35:42.515065
https://rb.ru/stories/clones-influencers/,,stories,Елена Лиханова,"18 февраля 2025, 09:46",Искусственный интеллект; Бизнес,Истории,,"В Китае прямые трансляции — это крупный бизнес, в котором работают более 1,23 млн блогеров, а на их каналы подписаны более 700 млн интернет-пользователей. Но как цифровизация скажется на отрасли?",,,,2025-11-15T02:35:42.553030
https://rb.ru/stories/prognoz-pepe/,,stories,Владислав Афонин,"29 марта 2025, 16:03",,Истории,,"Что такое мемкоин PEPE и какой прогноз на 2025 год? Анализ, ончейн-метрикик PEPE и где его купить?",,,,2025-11-15T02:35:42.909865
https://rb.ru/stories/narushenie-bolnichnogo-rezhima/,,stories,Владислав Афонин,"29 апреля 2025, 15:41",,Истории,,"Узнайте о кодах нарушения в больничном листе, а также о правилах оплаты больничного с нарушением режима — читайте в статье на RB.ru.",,,,2025-11-15T02:35:42.946346
https://rb.ru/stories/pay-to-cut-the-line/,,stories,Дарья Сидорова,"16 июня 2025, 11:10",Бизнес,Истории,,"Раньше привычка проходить без очереди считалась признаком невоспитанности. Теперь же компании позволяют состоятельным людям платить за то, чтобы их обслужили первыми. Такие опции доступны в самых разных индустриях — от горнолыжных курортов до приложений для знакомств.",,,,2025-11-15T02:35:42.982732
https://rb.ru/stories/investments-in-dating-apps/,,stories,Дарья Сидорова,"01 апреля 2025, 22:22",Деньги; Стартапы; Бизнес,Истории,,"Как это обычно бывает со стартапами, самые известные сервисы для знакомств начинали с малого. Например, создатели Tinder собрали прототип всего за несколько дней во время хакатона.
Тот же подход выбирают и инвесторы, которые поддерживают стартапы в сфере знакомств и романтики. Для них раунды обычно составляют от нескольких сотен тысяч до миллионов долларов.
В Crunchbase составили подборку из 28 дейтинговых компаний, которые привлекали финансирование за последние годы. ",,,,2025-11-15T02:35:43.153852
https://rb.ru/stories/why-you-didnt-get-a-job/,,stories,Владислав Афонин,"24 июля 2025, 09:00",Карьера,Истории,,"Основные причины отказа после собеседования, как правильно запросить обратную связь у работодателя, улучшить навыки успешного прохождения собеседования — читайте в статье на RB.ru.",,,,2025-11-15T02:35:43.184925
https://rb.ru/stories/esports-asia/,,stories,Елена Лиханова,"15 января 2025, 14:35",Бизнес,Истории,,"Шанхай и Шэньчжэнь конкурируют за звание международной столицы киберспорта, китайские разработчики получают субсидии правительства, а в местных университетах открываются профильные специальности.В то же время власти ограничивают доступ к играм для несовершеннолетних и трансляции соревнований — сможет ли Китай сделать киберспорт ключевой статьей экспорта?",,,,2025-11-15T02:35:43.245633
https://rb.ru/stories/kakie-nishi-budut-vostrebovany/,,stories,Владислав Афонин,"22 апреля 2025, 10:24",Бизнес,Истории,,"Какие ниши инфобизнеса обещают быть востребованными в 2025, а также, как начать и развивать свой инфобизнес — читайте в статье на RB.ru.",,,,2025-11-15T02:35:43.468763
https://rb.ru/stories/neolokalism/,,stories,Елена Лиханова,"03 июня 2025, 14:26",Маркетинг; Тренды; Бизнес,Истории,,"Где бы вы ни находились, сетевой ресторан будет выглядеть совсем так же, как и на другом конце земного шара. Как следствие, возник тренд на неолокализм — стремление потребителей к уникальному и локальному опыту.
Как бренды используют его в маркетинге и чему у них можно поучиться — читайте в материале.",,,,2025-11-15T02:35:43.644708
